,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
824,Landsat Satellite,245962384.84124297,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.5
825,Speech Accent Data,453410110.97807825,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.5
826,Letter Recognition,944022919.7952112,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.5
827,KDD-Cup99 HTTP,1056499273.6599449,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.5
828,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722198,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.5
829,,,,,,,,,
830,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
831,Pen-Based Recognition of Handwritten Text,19437330.3996318,KMeans,0.88648649,1,KMeans,0.88648649,1.0,0.6000000000000001
832,Object Images,119604643.14002296,Gaussian,0.06772229,2,Gaussian,0.77934272,0.89285623,0.6000000000000001
833,Thyroid Disease,152954312.2170966,KMeans,0.22317597,3,KMeans,0.88648649,1.0,0.6000000000000001
834,Landsat Satellite,246029146.30580658,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.6000000000000001
835,Speech Accent Data,453410110.978077,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.6000000000000001
836,Letter Recognition,944022919.7952096,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.6000000000000001
837,KDD-Cup99 HTTP,1056499273.6599445,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.6000000000000001
838,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722185,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.6000000000000001
839,,,,,,,,,
840,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
841,Object Images,119604643.1400236,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.7000000000000001
842,Thyroid Disease,152954312.21709716,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,0.7000000000000001
843,Pen-Based Recognition of Handwritten Text,213360608.9322042,KMeans,0.88648649,3,KMeans,0.88648649,1.0,0.7000000000000001
844,Landsat Satellite,246036472.5632043,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.7000000000000001
845,Speech Accent Data,453410110.97807634,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.7000000000000001
846,Letter Recognition,944022919.7952089,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.7000000000000001
847,KDD-Cup99 HTTP,1056499273.6599445,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.7000000000000001
848,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722178,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.7000000000000001
849,,,,,,,,,
850,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
851,Object Images,119604643.14002338,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.8
852,Thyroid Disease,152954312.21709657,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,0.8
853,Landsat Satellite,246078869.13594198,Linear,0.71794872,3,Gaussian,0.77934272,0.89285623,0.8
854,Speech Accent Data,453410110.9780763,Linear,0.11764706,4,Linear,0.64473684,0.75825035,0.8
855,Pen-Based Recognition of Handwritten Text,590125835.7954886,KMeans,0.88648649,5,KMeans,0.88648649,1.0,0.8
856,Letter Recognition,944022919.7952087,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.8
857,KDD-Cup99 HTTP,1056499273.659945,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.8
858,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722178,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.8
859,,,,,,,,,
860,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
861,Object Images,119604643.14002065,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.9
862,Thyroid Disease,152954312.2170931,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,0.9
863,Landsat Satellite,246188018.97649243,Linear,0.71794872,3,Gaussian,0.77934272,0.89285623,0.9
864,Speech Accent Data,453410110.97807825,Linear,0.11764706,4,Linear,0.64473684,0.75825035,0.9
865,Letter Recognition,944022919.7952105,KMeans,0.44545455,5,KMeans,0.88648649,1.0,0.9
866,KDD-Cup99 HTTP,1056499273.6599463,RPCA,0.93849658,6,KMeans,0.88648649,1.0,0.9
867,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722198,KMeans,0.52631579,7,KMeans,0.88648649,1.0,0.9
868,Pen-Based Recognition of Handwritten Text,1353075420.1936417,KMeans,0.88648649,8,KMeans,0.88648649,1.0,0.9
869,,,,,,,,,
870,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
871,Object Images,119604643.14001353,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,1.0
872,Thyroid Disease,152954312.2170853,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,1.0
873,Landsat Satellite,246374721.90354627,Linear,0.71794872,3,Gaussian,0.77934272,0.89285623,1.0
874,Speech Accent Data,453410110.97808444,Linear,0.11764706,4,Linear,0.64473684,0.75825035,1.0
875,Letter Recognition,944022919.7952173,KMeans,0.44545455,5,KMeans,0.88648649,1.0,1.0
876,KDD-Cup99 HTTP,1056499273.6599493,RPCA,0.93849658,6,KMeans,0.88648649,1.0,1.0
877,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722259,KMeans,0.52631579,7,KMeans,0.88648649,1.0,1.0
878,Pen-Based Recognition of Handwritten Text,2963746765.0341883,KMeans,0.88648649,8,KMeans,0.88648649,1.0,1.0
879,,,,,,,,,
880,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
881,Object Images,119604643.14001353,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.0
882,Thyroid Disease,152954312.2170853,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,0.0
883,Landsat Satellite,246374721.90354627,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942,0.0
884,Speech Accent Data,453410110.97808444,Linear,0.11764706,4,Linear,0.71794872,1.0,0.0
885,Letter Recognition,944022919.7952173,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.0
886,KDD-Cup99 HTTP,1056499273.6599493,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.0
887,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722259,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.0
888,Pen-Based Recognition of Handwritten Text,2963746765.0341883,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.0
889,,,,,,,,,
890,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
891,Object Images,119604643.14001384,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.1
892,Thyroid Disease,152954312.21708605,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,0.1
893,Landsat Satellite,244817884.27593866,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942,0.1
894,Speech Accent Data,453410110.97808456,Linear,0.11764706,4,Linear,0.71794872,1.0,0.1
895,Letter Recognition,944022919.7952176,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.1
896,KDD-Cup99 HTTP,1056499273.659949,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.1
897,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722263,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.1
898,Pen-Based Recognition of Handwritten Text,2963746765.0341887,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.1
899,,,,,,,,,
900,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
901,Object Images,119604643.14001441,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.2
902,Thyroid Disease,152954312.21708673,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,0.2
903,Landsat Satellite,242373143.94332314,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942,0.2
904,Speech Accent Data,453410110.9780842,Linear,0.11764706,4,Linear,0.71794872,1.0,0.2
905,Letter Recognition,944022919.7952173,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.2
906,KDD-Cup99 HTTP,1056499273.6599486,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.2
907,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722257,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.2
908,Pen-Based Recognition of Handwritten Text,2963746765.0341887,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.2
909,,,,,,,,,
910,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
911,Object Images,119604643.14001426,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.30000000000000004
912,Thyroid Disease,152954312.21708703,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,0.30000000000000004
913,Landsat Satellite,237714475.13165963,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942,0.30000000000000004
914,Speech Accent Data,453410110.9780848,Linear,0.11764706,4,Linear,0.71794872,1.0,0.30000000000000004
915,Letter Recognition,944022919.7952182,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.30000000000000004
916,KDD-Cup99 HTTP,1056499273.6599486,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.30000000000000004
917,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722261,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.30000000000000004
918,Pen-Based Recognition of Handwritten Text,2963746765.0341897,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.30000000000000004
919,,,,,,,,,
920,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
921,Object Images,119604643.14001383,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.4
922,Thyroid Disease,152954312.21708715,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,0.4
923,Landsat Satellite,229560843.44693762,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942,0.4
924,Speech Accent Data,453410110.9780858,Linear,0.11764706,4,Linear,0.71794872,1.0,0.4
925,Letter Recognition,944022919.7952197,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.4
926,KDD-Cup99 HTTP,1056499273.6599481,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.4
927,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722271,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.4
928,Pen-Based Recognition of Handwritten Text,2963746765.034191,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.4
929,,,,,,,,,
930,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
931,Object Images,119604643.14001498,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.5
932,Thyroid Disease,152954312.2170891,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,0.5
933,Landsat Satellite,215446360.37250853,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942,0.5
934,Speech Accent Data,453410110.97808516,Linear,0.11764706,4,Linear,0.71794872,1.0,0.5
935,Letter Recognition,944022919.7952194,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.5
936,KDD-Cup99 HTTP,1056499273.6599472,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.5
937,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722266,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.5
938,Pen-Based Recognition of Handwritten Text,2963746765.0341907,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.5
939,,,,,,,,,
940,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
941,Object Images,119604643.14001632,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.6000000000000001
942,Thyroid Disease,152954312.21709082,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,0.6000000000000001
943,Landsat Satellite,190154337.04707593,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942,0.6000000000000001
944,Speech Accent Data,453410110.97808415,Linear,0.11764706,4,Linear,0.71794872,1.0,0.6000000000000001
945,Letter Recognition,944022919.7952185,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.6000000000000001
946,KDD-Cup99 HTTP,1056499273.6599462,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.6000000000000001
947,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722254,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.6000000000000001
948,Pen-Based Recognition of Handwritten Text,2963746765.03419,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.6000000000000001
949,,,,,,,,,
950,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
951,Object Images,119604643.14001754,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.7000000000000001
952,Landsat Satellite,142950532.0521102,Linear,0.71794872,2,Gaussian,0.63716814,0.91921942,0.7000000000000001
953,Thyroid Disease,152945033.67672074,KMeans,0.22317597,3,Gaussian,0.63716814,0.91921942,0.7000000000000001
954,Speech Accent Data,453410110.97808325,Linear,0.11764706,4,Linear,0.71794872,1.0,0.7000000000000001
955,Letter Recognition,944022919.7952179,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.7000000000000001
956,KDD-Cup99 HTTP,1056499273.6599458,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.7000000000000001
957,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722248,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.7000000000000001
958,Pen-Based Recognition of Handwritten Text,2963746765.034189,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.7000000000000001
959,,,,,,,,,
960,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
961,Landsat Satellite,51234217.97628543,Linear,0.71794872,1,Linear,0.71794872,1.0,0.8
962,Object Images,119604643.14001852,Gaussian,0.06772229,2,Gaussian,0.63716814,0.91921942,0.8
963,Thyroid Disease,152945461.42056024,KMeans,0.22317597,3,Gaussian,0.63716814,0.91921942,0.8
964,Speech Accent Data,453410110.9780824,Linear,0.11764706,4,Linear,0.71794872,1.0,0.8
965,Letter Recognition,944022919.7952169,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.8
966,KDD-Cup99 HTTP,1056499273.6599449,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.8
967,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722239,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.8
968,Pen-Based Recognition of Handwritten Text,2963746765.0341883,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.8
969,,,,,,,,,
970,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
971,Object Images,119604643.14001909,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,0.9
972,Landsat Satellite,134491318.02726084,Linear,0.71794872,2,Gaussian,0.63716814,0.91921942,0.9
973,Thyroid Disease,152945450.67439634,KMeans,0.22317597,3,Gaussian,0.63716814,0.91921942,0.9
974,Speech Accent Data,453410110.97808224,Linear,0.11764706,4,Linear,0.71794872,1.0,0.9
975,Letter Recognition,944022919.7952168,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,0.9
976,KDD-Cup99 HTTP,1056499273.659945,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,0.9
977,Pen-Based Recognition of Handwritten Text (Local),1065144296.472224,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,0.9
978,Pen-Based Recognition of Handwritten Text,2963746765.0341873,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,0.9
979,,,,,,,,,
980,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1,
981,Object Images,119604643.14001915,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942,1.0
982,Thyroid Disease,152945170.58456388,KMeans,0.22317597,2,Gaussian,0.63716814,0.91921942,1.0
983,Speech Accent Data,453410110.9780823,Linear,0.11764706,3,Gaussian,0.63716814,0.91921942,1.0
984,Landsat Satellite,526578560.7014142,Linear,0.71794872,4,Linear,0.71794872,1.0,1.0
985,Letter Recognition,944022919.7952167,KMeans,0.44545455,5,KMeans,0.65517241,0.93722369,1.0
986,KDD-Cup99 HTTP,1056499273.6599447,RPCA,0.93849658,6,KMeans,0.65517241,0.93722369,1.0
987,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722236,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369,1.0
988,Pen-Based Recognition of Handwritten Text,2963746765.0341883,KMeans,0.88648649,8,KMeans,0.65517241,0.93722369,1.0
989,,,,,,,,,
0,,,,,K,,Method match,Accuracy,
0,,,,,1.0,,5.333333333333333,10.194169102222233,
0,,,,,2.0,,4.444444444444445,9.912917922222235,
0,,,,,3.0,,4.111111111111111,9.935684308888895,
0,,,,,4.0,,5.888888888888889,9.962916383333333,
0,,,,,5.0,,6.111111111111111,10.158005256666662,
0,,,,,6.0,,6.111111111111111,10.158005256666662,
0,,,,,7.0,,6.111111111111111,10.158005256666662,
0,,,,,8.0,,6.111111111111111,10.158005256666662,
0,,,,,9.0,,0.0,0.0,
0,,,,,10.0,,0.0,0.0,
